,,,,,,,freetime,crop
,全台農夫市集,,hackfoldr標記(會與「介紹」合併),介紹,地址,經緯度(程式自動補完),開放時間,輸出的農產品
"  https://www.facebook.com/BuyDirectlyFromFarmers/app_195646697137509",全台農夫市集,,,,,,,
http://bowtoland.blogspot.com/,"彎腰農夫市集 ",,每月一次日期請見網站10;00~17;00:warning,"彎腰耕耘是農夫面對作物、天與地的謙卑，而領受天地與農友餵養恩澤的我們，彎腰學習土地的包容，與農夫的踏實。彎腰是一份反省，讓我們學習對環境謙卑，與自然萬物共生共存；彎腰是一種態度，讓我們直接購買、在地消費、享用當季、支持小農、保護環境；彎腰是一股自許，讓我們重新「從心」認識農業、土地、食物與你我的關係。  每月的第三個周日，彎腰與您相約在政大公企中心，讓我們一起展現綠色消費的力量。","台北市大安區金華街 187 號","25.2?? 121.6",每月第三個週日,青菜類
http://www.248.com.tw/,"‧ 248農學市集",,每週五14;00~20;00，週六10;00~17;00:warning,今天跟儒門和宇馨來到了宜蘭，作產地拜訪，經過了漫長的雪山隧道，便開始尋找那第一站位於三星鄉的紀元農莊，農莊主人是吳慶忠大哥，早年吳大哥經商，賺了不少錢，但是31歲生了場病後，因緣際會之下，便開始他的農夫之路。吳大哥剛開始種銀柳，第一次就到新加坡參加比賽就得到冠軍，後來也種番茄、上將梨等水果，最後他卻選擇了最樸實的稻米，富徳米便是吳大哥這幾年下來的心血結晶，吳大嫂說:「富而有德，眾望所盼」就是富徳米的由來。,台北市忠孝東路4段248巷內,"25.04055?? 121.554092",每週五14:00~20:00，週六10:00~17:00,番茄、梨子、米、青菜類
http://www.248.com.tw/,"‧ 簡單市集",,(/週日14;00~20;00):warning,,信義區松勤街50號四四南村廣場,"25.031771?? 121.562134",,
http://www.ehope.org.tw/,"‧ 希望廣場農民市集",,(光華商場旁/週六~週日10;00~18;00):warning,,台北市八德路1段49號,"25.044279?? 121.532433",,
http://www.248.com.tw/,"‧ 漂鳥環球市集",,(環球購物中心旁民友公園/週日12;00~17;00):warning,,台北縣中和市中山路3段122號,"25.005989?? 121.47567",,
http://www.facebook.com/group.php?gid=133925193317903&v=wall,"‧ 花蓮無毒農業市集",,(台北花木批發市場前/每週六日8;00~17;00):warning,,台北市文山區興隆路一段15號,"25.00419?? 121.540314",,
http://market.iyoho.tw/,"‧ 林口台地農夫市集",,(地點時間協調中，前往前請先見網站公告/雙週六下午13;30~17;00):warning,,新北市林口文化北路二段,"25.088217?? 121.374588",,
http://facebook.com/ntpcmart2,"‧ 新北市農夫市集＠碧潭",,"(新店碧潭吊橋下河堤邊 近東岸河邊餐廳/每週日10;00~18;00):warning",,新店碧潭,"24.9569?? 121.534866",,
http://facebook.com/ntpcmart,"‧ 新北市農夫市集＠淡水",,(淡水金色水岸邊/每週六10;00~18;00):warning,,新北市淡水區中正路1號,"25.16823?? 121.445549",,
" https://www.facebook.com/organicfarmersmarket",水花園農夫市集,,(臨捷運公館站四號出口，汀州路口，台北自來水花園廣場)每周六上午11:00-下午5:00:warning,,台北市中正區思源街一號,"25.013691?? 121.530479",,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,"台東秀明自然農法農夫市集 ",,(每月第三個週六15:00~18:00點固定於鐵花村•慢市集擺攤),,台東縣新生路135巷26號,"22.753309?? 121.146179",每月第三個週六15:00~18:00點,
http://incubator.nttu.edu.tw/newspost.php?id=10,台東大學有機農夫市集,,(台東大學校本部外圍牆人行道上/每週日08:00~12:00):warning,,台東大學,"22.748779?? 121.147232",,
http://www.sofengimage.com.tw/product,壽豐印象,,網路市集,直接跟農夫買/友善耕作/無藥/有機/,花蓮縣壽豐鄉壽山路15號,"23.869459?? 121.509911",,(栗子)地瓜、南瓜、玉米、蔬果箱、西瓜、萊姆、蜂蜜、稻米、產季限量品（麵包果、箭筍）等等
http://www.newsmarket.com.tw/shop/,上下游市集,,網路市集,台灣在地友善耕作、友善農產品加工的網路購買平台,台中市五權西二街100號,"24.13702?? 120.663872",,米、油、鹽、醬、醋、茶、雜糧、小麥、原生種糯小米、紅藜、紫糯米、紅糯米、中藥茶、地方(文創)雜誌、有機綿
https://www.farm-direct.com.tw/,厚生市集,,網路市集,"直接跟農民的交易平台之一，滿499元免運，當日訂當日送，友善耕作、安全的產品來源！(未滿499酌收120元運費) 目前配送服務區域：台北市全區、新北市﹝板橋、土城、 汐止、樹林、新店、永和、中和、新莊、 三重、蘆洲、 林口、五股、泰山﹞及桃園縣龜山鄉。",	桃園縣龜山鄉復興二路78巷10號1樓,"25.055849?? 121.372124",,蔬菜、肉、水產品、蛋豆奶、水果、農產加工品
,微風樂活有機農夫市集,,"每月排定2週次之六、日9-17時  "," ",台北市中正紀念堂民主大道廣場,"25.036699?? 121.517288",,
,"華山有機農藝市集 ",,"每周六日下午一點到六點  '李美雲小姐 02-86618916、0928-641-396",,華山文創園區內一間茶屋前的廣場(交通方式：捷運板南線，忠孝新生1號出口；公車：由台北車站出發299、232、205、257至審計部下車。),"25.04351?? 121.528877",,
,台大有機農夫市集,,"每週六14：00∼18：00   李育才 02-3366-2557",,台北市大安區基隆路四段42巷5號,"25.015051?? 121.541481",,
,"水花園有機農夫市集  ",,"每周六下午1:00-6:00 林柏虎  0938-322-844",,思源路一號(臨捷運公館站四號出口，汀州路口，台北自來水花園廣場),"25.014429?? 121.534691",,
,桃樂市集-有機農夫市集,,"每周日14：00~16：00時 藍永昱 0938-003-009",,桃園市中正路1188號(桃園展演中心門前廣場),"25.017481?? 121.298569",,
,桃園縣大溪綠活有機農夫市集,,"(每月第一及第三週)每週六09：00∼14：00 簡連獅 03-388-5190",,大溪鎮康莊路三段655-1號(平日在800號),"24.84584?? 121.272591",,
,桃園縣有機農夫市集,,每周六、日07:00-12:00時,,桃園孔廟櫺星門,"25.00108?? 121.327377",,
," 苗栗銅鑼新盛假日有機農夫市集",,"每週六日9:00~16:00  徐筱晴  0982-906-623",,苗栗縣銅鑼鄉新雞隆段玉麟坑（苗119縣道27公里處）,"24.460896?? 120.798088",,
,苗栗有機農夫市集,,"每周五15：00~18：00  羅文祥 0937-079-196",,苗栗市府前路1號,"24.5636?? 120.820572",,
,興大有機農夫市集,,"每週六8:00∼12:00  楊文仁 04-2285-6939"," (中興大學惠蓀堂後方榕樹下木棧道)",台中市國光路250號,"24.122789?? 120.679336",,
,"MIT興大驗證農產品市集 ",,"每週日8:00~12:00  吳珮琦 0973-555-435",,台中市南區國光路250號(中興大學小禮堂前廣場),"24.124081?? 120.675217",,
,"台中微笑黎明有機市集 ",," 每週五 11:00~17:00 徐筱晴  0982-906-623",行政院中部辦公室前草皮,台中市黎明路二段503號,"24.15535?? 120.634552",,
,"門口埕 有機農村市集",,"每週六 8:00~18:00",,雲林縣古坑鄉湳仔村湳仔89號(古坑綠色隧道-蜜蜂故事館旁,"23.65127?? 120.546398",,
,嘉大有機農產品市集,,"每週六8:00∼12:00 葉宗瑋 0985-611-897"," (嘉義大學新民校區運動場旁請從民生南路側門進出) "," 嘉義市新民路580號",,,
,成大有機農夫市集,,"每星期日早上8：00~12：00 溫先生 06-239-3986"," (東寧郵局斜對面) ",台南市怡東路67號,"22.99217?? 120.22792",,
,台南市有機農產品市集,,"每星期六早上8：00~12：00 溫先生 06-239-3986",,府城藝術轉角餐廳旁空地(台南市大同路與健康路交叉口),"23.150545?? 120.341988",,
,屏東南島有機農夫市集,,"每周六7:30~11:30 陳小姐 08-7794892 或 0919174029",,屏東教育大學民生校區內迎賓大道(屏東市民生路4-18號),"22.66424?? 120.5037",,
,"高雄南區消保有機農夫市集 ",,"每週日8：00∼12：00 呂英瑋  07-970-0726",,高雄市大同一路231號,"22.62808?? 120.298332",,
,高雄北區消保有機農夫市集,,"每週日8：00∼12：00 呂英瑋  07-970-0726"," (近高醫大，十全一路與自由路口的博愛國小)",高雄市三民區十全一路202號,"22.645149?? 120.307457",,
,高雄市安心家有機農夫市集,,"每週六15:00~17:00  欒先生 0935-819-163  ",,高雄市三民區神龍路和博愛路交叉口,"22.9738?? 120.612504",,
http://www.sanlingfarm.com.tw/Default.aspx,永齡杉林有機農業園區,,07-6775068-70(3線),,高雄市杉林區上平里山仙路19鄰288號,"22.98093?? 120.552803",,
," 台東有機農夫市集",,"每星期六早上 8:30 中午12:00 陳麗雪 089-227660",,台東縣農會超市旁廣場,"35.703936?? 139.778686",,
," 台東大學有機農夫市集",,"每星期日早上8:00~中午12:00 楊春桂小姐  089-355440 ",,台東市中華路一段684號,"22.74876?? 121.14724",,
,宜蘭大宅院友善小農市集,,"每月第二週 週六10：00∼13：00","(慈心華德福幼兒園)  賴先生 03-923-3914 ",宜蘭縣冬山鄉永興路二段273巷1號,,,
http://bowtoland.blogspot.tw/,"彎腰農夫市集 ",," 寶藏巖綠野地  每月一次日期請見網站10:00~17:00 ",,,,,
http://www.248.com.tw/,"248農學市集  ",,"週二、三、四 11:00~21:30  ",,新北市板橋火車站B1環球購物中心柑仔店前,"25.01387?? 121.464127",,
http://www.248.com.tw/,248農學市集,,"每周五14:00~20:00 周六10:00~17:00 ",,大安區忠孝東路四段248巷內，第3個路口右手邊,"25.04076?? 121.5541",,
,,,,,,,,
http://www.248.com.tw/,248農學市集,,"每周六、日11:00~19:00 ","中和環球購物中心 B2松青超市前 	",新北市中和區中山路三段122號,"25.005989?? 121.47567",,
http://www.248.com.tw/,248農學市集,," 每周六10:00~18:00 ",日光大道富錦店前,台北市松山區富錦街421號,"25.060789?? 121.561058",,
,,,,,,,,
,,,,,,,,
http://www.ehope.org.tw/,"希望廣場農民市集 ",,週六~週日10:00~18:00,"  光華商場旁",台北市八德路一段49號,"25.044279?? 121.532433",,
